name,latitude_deg,longitude_deg,iso_country
Myrtle Beach International Airport,33.679699,-78.928299,United States
Yuba County Airport,39.09780121,-121.5699997,United States
Beaufort MCAS - Merritt Field,32.4774017334,-80.723197937,United States
New Orleans NAS JRB/Alvin Callender Field,29.82530022,-90.03500366,United States
MCAS New River / McCutcheon Field,34.708401,-77.439697,United States
Whiting Field Naval Air Station South Airport,30.704399,-87.023003,United States
Lakehurst Maxfield Field Airport,40.03329849,-74.353302,United States
Lakefront Airport,30.042400360107,-90.028297424316,United States
Camp Pendleton MCAS (Munn Field) Airport,33.30130005,-117.3550034,United States
Fallon Naval Air Station,39.41659927,-118.7009964,United States
NAS Fort Worth JRB / Carswell Field,32.769199,-97.441498,United States
Naval Air Station Corpus Christi Truax Field,27.6926,-97.2911,United States
Norfolk Naval Station (Chambers Field),36.937599,-76.289299,United States
Patuxent River Naval Air Station (Trapnell Field),38.285999,-76.411797,United States
China Lake Naws (Armitage Field) Airport,35.6853981,-117.6920013,United States
Jacksonville Naval Air Station (Towers Field),30.2358,-81.680603,United States
El Centro NAF Airport (Vraciu Field),32.829201,-115.671996,United States
Cherry Point MCAS / Cunningham Field/,34.900902,-76.880699,United States
Miramar Marine Corps Air Station - Mitscher Field,32.86840057,-117.1429977,United States
Lemoore Naval Air Station (Reeves Field) Airport,36.33300018,-119.9520035,United States
Naval Air Station Meridian / McCain Field,32.5531,-88.55406,United States
Naval Air Station Pensacola Forrest Sherman Field,30.352699,-87.318604,United States
Millington-Memphis Airport,35.356701,-89.8703,United States
Kingsville Naval Air Station,27.5072002411,-97.8097000122,United States
Naval Air Station Key West/Boca Chica Field,24.57579994,-81.68890381,United States
Naval Station Mayport / Admiral David L McDonald Field,30.3911,-81.424698,United States
Whiting Field Naval Air Station - North,30.7241993,-87.02189636,United States
Point Mugu Naval Air Station (Naval Base Ventura Co),34.120300293,-119.121002197,United States
Oceana Naval Air Station,36.820702,-76.033501,United States
Moffett Federal Airfield,37.4161,-122.049004,United States
Whidbey Island Naval Air Station (Ault Field),48.351799,-122.655998,United States
Twentynine Palms Strategic Expeditionary Landing Field,34.2962,-116.162003,United States
Quantico Marine Corps Airfield / Turner Field,38.501701,-77.305298,United States
Yuma International Airport / Marine Corps Air Station Yuma,32.650938,-114.609375,United States
North Island Naval Air Station-Halsey Field,32.69919968,-117.2149963,United States
Albert J Ellis Airport,34.829201,-77.612099,United States
San Francisco Bay Oakland International Airport,37.720085,-122.221184,United States
Offutt Air Force Base,41.119307,-95.90851,United States
Karl Stefan Memorial Airport,41.985500335693,-97.435096740723,United States
Orangeburg Municipal Airport,33.456798553467,-80.859497070312,United States
Ogden Hinckley Airport,41.195899963379,-112.0120010376,United States
Ogdensburg International Airport,44.6819,-75.4655,United States
Will Rogers World Airport,35.393388,-97.598248,United States
L M Clayton Airport,48.094501,-105.574997,United States
Olympia Regional Airport,46.969399,-122.903,United States
Nogales International Airport,31.4177,-110.848,United States
Columbus Municipal Airport,41.448145,-97.340174,United States
Eppley Airfield,41.3032,-95.894096,United States
Ontario Municipal Airport,44.0198,-117.013289,United States
Newport Municipal Airport,44.580399,-124.057999,United States
Ontario International Airport,34.056,-117.600998,United States
Miami-Opa Locka Executive Airport,25.907,-80.278397,United States
Quonset State Airport,41.597099304199,-71.412101745605,United States
Chicago O'Hare International Airport,41.9786,-87.9048,United States
Norfolk International Airport,36.895341,-76.201,United States
Worcester Regional Airport,42.2673,-71.875702,United States
Orcas Island Airport,48.708199,-122.910004,United States
Wittman Regional Airport,43.98440170288086,-88.55699920654297,United States
The Ohio State University Airport - Don Scott Field,40.0798,-83.072998,United States
Southwest Oregon Regional Airport,43.41709899902344,-124.24600219726562,United States
Ottumwa Regional Airport,41.106368,-92.449837,United States
Owensboro Daviess County Airport,37.74010086,-87.16680145,United States
Norwood Memorial Airport,42.1904983521,-71.1728973389,United States
Oxnard Airport,34.200801849365,-119.20700073242,United States
Cairns AAF (Fort Rucker) Air Field,31.27569962,-85.71340179,United States
Haeju Airfield,38.00739,125.777321,Korea North
Kwaksan Air Base,39.731218,125.110159,Korea North
Koksan Air Base,38.690201,126.606003,Korea North
Hwangju Airbase,38.653459,125.78888,Korea North
Pukchang Air Base,39.505001,125.963997,Korea North
Toksan Air Base,39.996257,127.611694,Korea North
Hwangsuwon Airbase,40.6814,128.151001,Korea North
Changjin Air Force Base,40.364375,127.264252,Korea North
Riwon Airbase,40.359822,128.720584,Korea North
Kwail Air Base,38.425487,125.019093,Korea North
Uthachi Highway Strip Airport,38.913877,125.821309,Korea North
Koksan 2 Highway Strip,38.663481,126.586618,Korea North
Seattle Paine Field International Airport,47.9063,-122.281998,United States
Barkley Regional Airport,37.06079864501953,-88.7738037109375,United States
Tyndall Air Force Base,30.069599,-85.575401,United States
Palo Alto Airport,37.461102,-122.114998,United States
"Pine Bluff Regional Airport, Grider Field",34.174121,-91.935643,United States
Plattsburgh International Airport,44.6509017944336,-73.46810150146484,United States
Palm Beach International Airport,26.683201,-80.095596,United States
Carl R Keller Field,41.515647,-82.868328,United States
DeKalb Peachtree Airport,33.87633,-84.30213,United States
Eastern Oregon Regional Airport at Pendleton,45.695099,-118.841003,United States
Portland International Airport,45.588699,-122.598,United States
Page Municipal Airport,36.924234,-111.447716,United States
Punta Gorda Airport,26.9202,-81.990501,United States
Pitt-Greenville Airport,35.635535,-77.384262,United States
Newport News Williamsburg International Airport,37.131901,-76.492996,United States
Philadelphia International Airport,39.871899,-75.241096,United States
Phoenix Sky Harbor International Airport,33.435302,-112.005905,United States
General Wayne A. Downing Peoria International Airport,40.6642,-89.693298,United States
Hattiesburg Laurel Regional Airport,31.4671,-89.337097,United States
St. Petersburg Clearwater International Airport,27.9102,-82.687401,United States
Pocatello Regional Airport,42.9098014831543,-112.59600067138672,United States
Pierre Regional Airport,44.38270187,-100.2860031,United States
Pittsburgh International Airport,40.491501,-80.232903,United States
Mid Ohio Valley Regional Airport,39.3451,-81.439201,United States
Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,United States
Palmdale Regional Airport / USAF Plant 42 Airport,34.629398,-118.084999,United States
Ralph Wenz Field,42.79550171,-109.8069992,United States
Ponca City Regional Airport,36.73199844,-97.09980011,United States
Northeast Philadelphia Airport,40.082406,-75.010614,United States
Pensacola International Airport,30.4734,-87.1866,United States
Pope Field,35.170898,-79.014503,United States
Polk Army Air Field,31.0447998,-93.1917038,United States
Dutchess County Airport,41.6265983581543,-73.88420104980469,United States
Presque Isle International Airport,46.688999,-68.0448,United States
Paso Robles Municipal Airport,35.67290115,-120.6269989,United States
Prescott International Airport - Ernest A. Love Field,34.654499,-112.419998,United States
Cox Field,33.636600494385,-95.450798034668,United States
Tri Cities Airport,46.264702,-119.119003,United States
Portsmouth International at Pease Airport,43.0778999329,-70.8233032227,United States
Palm Springs International Airport,33.8297,-116.507004,United States
Oakland County International Airport,42.665500640869,-83.420097351074,United States
Pueblo Memorial Airport,38.289101,-104.497002,United States
Pullman-Moscow Regional Airport,46.741601,-117.11163,United States
Theodore Francis Green State Airport,41.725038,-71.425668,United States
Provo-Utah Lake International Airport,40.2192,-111.723,United States
Chicago Executive Airport,42.114222,-87.901494,United States
Portland International Jetport,43.646198,-70.309303,United States
Bremerton National Airport,47.490200042725,-122.76499938965,United States
Riverside Municipal Airport,33.9519,-117.445,United States
Rapid City Regional Airport,44.0452995300293,-103.05699920654295,United States
Red Bluff Municipal Airport,40.1506996155,-122.251998901,United States
Ellsworth Air Force Base,44.14500046,-103.1039963,United States
Redding Municipal Airport,40.50899887,-122.2929993,United States
Reading Regional Airport (Carl A Spaatz Field),40.378502,-75.965202,United States
Roberts Field,44.254101,-121.150002,United States
Grand Forks Air Force Base,47.961101532,-97.4011993408,United States
Raleigh Durham International Airport,35.877602,-78.787498,United States
Chicago Rockford International Airport,42.1954,-89.097198,United States
Rhinelander Oneida County Airport,45.63119888305664,-89.46749877929688,United States
Western Carolina Regional Airport,35.195202,-83.862999,United States
Richmond International Airport,37.505199,-77.319702,United States
Garfield County Regional Airport,39.526299,-107.726997,United States
March Air Reserve Base,33.880699,-117.259003,United States
Central Wyoming Regional Airport,43.064201,-108.459999,United States
Knox County Regional Airport,44.060101,-69.099197,United States
Southwest Wyoming Regional Airport,41.5942,-109.065001,United States
Griffiss International Airport,43.23379898,-75.40699768,United States
Richard B Russell Airport,34.3506011963,-85.15799713130001,United States
Randolph Air Force Base,29.529699,-98.2789,United States
New Richmond Regional Airport,45.1483,-92.538101,United States
Reno Tahoe International Airport,39.4991,-119.767998,United States
Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,United States
Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,United States
Roswell Air Center Airport,33.301601,-104.530998,United States
Russell Municipal Airport,38.872100830078,-98.811798095703,United States
Rochester International Airport,43.908298,-92.5,United States
Southwest Florida International Airport,26.53619956970215,-81.75520324707031,United States
Rutland - Southern Vermont Regional Airport,43.5294,-72.9496,United States
Tulsa Riverside Airport,36.0396,-95.984596,United States
Redwood Falls Municipal Airport,44.547199,-95.082298,United States
Rocky Mount Wilson Regional Airport,35.8563,-77.891899,United States
Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969,United States
Cobb County International Airport-McCollum Field,34.01316,-84.59721,United States
Sacramento Executive Airport,38.5125007629,-121.492996216,United States
Santa Fe Municipal Airport,35.6171,-106.088997,United States
